connector_pk,transaction_pk,value_timestamp,value,reading_context,format,measurand,location,unit,phase
1730,,"2022-03-18 06:16:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-18 06:16:59.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-18 06:16:59.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-18 06:21:59.000000",20400,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-18 06:21:59.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-18 06:21:59.000000",220,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-18 06:21:59.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-18 06:21:59.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-18 06:21:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-18 06:21:59.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-18 06:21:59.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-18 06:26:59.000000",20400,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-18 06:26:59.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-18 06:26:59.000000",220,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-18 06:26:59.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-18 06:26:59.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-18 06:26:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-18 06:26:59.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-18 06:26:59.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-18 06:31:59.000000",20402,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-18 06:31:59.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-18 06:31:59.000000",221,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-18 06:31:59.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-18 06:31:59.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-18 06:31:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-18 06:31:59.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-18 06:31:59.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-18 06:36:59.000000",20402,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-18 06:36:59.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-18 06:36:59.000000",223,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-18 06:36:59.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-18 06:36:59.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-18 06:36:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-18 06:36:59.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-18 06:36:59.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-18 06:41:59.000000",20402,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-18 06:41:59.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-18 06:41:59.000000",224,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-18 06:41:59.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-18 06:41:59.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-18 06:41:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-18 06:41:59.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-18 06:41:59.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-18 06:46:59.000000",20402,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-18 06:46:59.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-18 06:46:59.000000",219,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-18 06:46:59.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-18 06:46:59.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-18 06:46:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-18 06:46:59.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-18 06:46:59.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-18 06:51:59.000000",20403,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-18 06:51:59.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-18 06:51:59.000000",225,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-18 06:51:59.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-18 06:51:59.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-18 06:51:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-18 06:51:59.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-18 06:51:59.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-18 06:56:59.000000",20405,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-18 06:56:59.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-18 06:56:59.000000",222,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-18 06:56:59.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-18 06:56:59.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-18 06:56:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-18 06:56:59.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-18 06:56:59.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-18 07:01:59.000000",20405,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-18 07:01:59.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-18 07:01:59.000000",225,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-18 07:01:59.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-18 07:01:59.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-18 07:01:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-18 07:01:59.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-18 07:01:59.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-18 07:06:59.000000",20406,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-18 07:06:59.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-18 07:06:59.000000",223,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-18 07:06:59.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-18 07:06:59.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-18 07:06:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-18 07:06:59.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-18 07:06:59.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-18 07:11:59.000000",20406,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-18 07:11:59.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-18 07:11:59.000000",224,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-18 07:11:59.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-18 07:11:59.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-18 07:11:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-18 07:11:59.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-18 07:11:59.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-18 07:16:59.000000",20406,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-18 07:16:59.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-18 07:16:59.000000",230,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-18 07:16:59.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-18 07:16:59.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-18 07:16:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-18 07:16:59.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-18 07:16:59.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-18 07:21:59.000000",20406,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-18 07:21:59.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-18 07:21:59.000000",226,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-18 07:21:59.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-18 07:21:59.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-18 07:21:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-18 07:21:59.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-18 07:21:59.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-18 07:26:59.000000",20408,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-18 07:26:59.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-18 07:26:59.000000",227,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-18 07:26:59.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-18 07:26:59.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-18 07:26:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-18 07:26:59.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-18 07:26:59.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-18 07:31:59.000000",20409,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-18 07:31:59.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-18 07:31:59.000000",228,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-18 07:31:59.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-18 07:31:59.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-18 07:31:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-18 07:31:59.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-18 07:31:59.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-18 07:36:59.000000",20409,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-18 07:36:59.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-18 07:36:59.000000",229,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-18 07:36:59.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-18 07:36:59.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-18 07:36:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-18 07:36:59.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-18 07:36:59.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-18 07:41:59.000000",20409,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-18 07:41:59.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-18 07:41:59.000000",229,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-18 07:41:59.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-18 07:41:59.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-18 07:41:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-18 07:41:59.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-18 07:41:59.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-18 07:46:59.000000",20409,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-18 07:46:59.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-18 07:46:59.000000",227,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-18 07:46:59.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-18 07:46:59.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-18 07:46:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-18 07:46:59.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-18 07:46:59.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-18 07:51:59.000000",20410,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-18 07:51:59.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-18 07:51:59.000000",231,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-18 07:51:59.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-18 07:51:59.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-18 07:51:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-18 07:51:59.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-18 07:51:59.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-18 07:56:59.000000",20412,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-18 07:56:59.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-18 07:56:59.000000",232,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-18 07:56:59.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-18 07:56:59.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-18 07:56:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-18 07:56:59.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-18 07:56:59.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-18 08:01:59.000000",20412,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-18 08:01:59.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-18 08:01:59.000000",230,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-18 08:01:59.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-18 08:01:59.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-18 08:01:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-18 08:01:59.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-18 08:01:59.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-18 08:06:59.000000",20413,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-18 08:06:59.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-18 08:06:59.000000",229,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-18 08:06:59.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-18 08:06:59.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-18 08:06:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-18 08:06:59.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-18 08:06:59.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-18 08:11:59.000000",20413,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-18 08:11:59.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-18 08:11:59.000000",230,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-18 08:11:59.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-18 08:11:59.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-18 08:11:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-18 08:11:59.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-18 08:11:59.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-18 08:16:59.000000",20413,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-18 08:16:59.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-18 08:16:59.000000",229,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-18 08:16:59.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-18 08:16:59.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-18 08:16:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-18 08:16:59.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-18 08:16:59.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-18 08:21:59.000000",20413,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-18 08:21:59.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-18 08:21:59.000000",231,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-18 08:21:59.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-18 08:21:59.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-18 08:21:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-18 08:21:59.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-18 08:21:59.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-18 08:26:59.000000",20415,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-18 08:26:59.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-18 08:26:59.000000",230,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-18 08:26:59.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-18 08:26:59.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-18 08:26:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-18 08:26:59.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-18 08:26:59.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-18 08:31:59.000000",20416,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-18 08:31:59.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-18 08:31:59.000000",229,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-18 08:31:59.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-18 08:31:59.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-18 08:31:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-18 08:31:59.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-18 08:31:59.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-18 08:36:59.000000",20416,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-18 08:36:59.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-18 08:36:59.000000",229,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-18 08:36:59.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-18 08:36:59.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-18 08:36:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-18 08:36:59.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-18 08:36:59.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-18 08:41:59.000000",20416,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-18 08:41:59.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-18 08:41:59.000000",233,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-18 08:41:59.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-18 08:41:59.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-18 08:41:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-18 08:41:59.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-18 08:41:59.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-18 08:46:59.000000",20416,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-18 08:46:59.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-18 08:46:59.000000",231,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-18 08:46:59.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-18 08:46:59.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-18 08:46:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-18 08:46:59.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-18 08:46:59.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-18 08:51:59.000000",20417,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-18 08:51:59.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-18 08:51:59.000000",233,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-18 08:51:59.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-18 08:51:59.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-18 08:51:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-18 08:51:59.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-18 08:51:59.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-18 08:56:59.000000",20417,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-18 08:56:59.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-18 08:56:59.000000",230,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-18 08:56:59.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-18 08:56:59.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-18 08:56:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-18 08:56:59.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-18 08:56:59.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-18 09:01:59.000000",20419,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-18 09:01:59.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-18 09:01:59.000000",232,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-18 09:01:59.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-18 09:01:59.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-18 09:01:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-18 09:01:59.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-18 09:01:59.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-18 09:06:59.000000",20420,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-18 09:06:59.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-18 09:06:59.000000",231,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-18 09:06:59.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-18 09:06:59.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-18 09:06:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-18 09:06:59.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-18 09:06:59.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-18 09:11:59.000000",20420,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-18 09:11:59.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-18 09:11:59.000000",235,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-18 09:11:59.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-18 09:11:59.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-18 09:11:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-18 09:11:59.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-18 09:11:59.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-18 09:16:59.000000",20420,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-18 09:16:59.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-18 09:16:59.000000",233,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-18 09:16:59.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-18 09:16:59.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-18 09:16:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-18 09:16:59.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-18 09:16:59.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-18 09:21:59.000000",20420,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-18 09:21:59.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-18 09:21:59.000000",237,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-18 09:21:59.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-18 09:21:59.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-18 09:21:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-18 09:21:59.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-18 09:21:59.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-18 09:26:59.000000",20422,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-18 09:26:59.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-18 09:26:59.000000",233,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-18 09:26:59.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-18 09:26:59.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-18 09:26:59.000000","0",Sample.Periodic,,Current.Import,,A,L2
